"seq","gubun","confCase","confCaseRate","death","deathRate","criticalRate","createDt","updateDt"
14921,"40-49",179529,"15.15",99,"1.42","0.06","2022-02-10 09:08:12.58",null
14922,"30-39",174728,"14.74",46,"0.66","0.03","2022-02-10 09:08:12.581",null
14923,"20-29",209047,"17.64",14,"0.20","0.01","2022-02-10 09:08:12.581",null
14924,"10-19",152358,"12.85",1,"0.01","0.00","2022-02-10 09:08:12.582",null
14925,"0-9",110752,"9.34",3,"0.04","0.00","2022-02-10 09:08:12.582",null
14937,남성,627889,"50.67",3585,"51.13","0.57","2022-02-11 08:39:04.655",null
14938,여성,611398,"49.33",3427,"48.87","0.56","2022-02-11 08:39:04.655",null
14939,"80 이상",31043,"2.50",3506,"50.00","11.29","2022-02-11 08:39:04.656",null
14940,"70-79",53737,"4.34",1907,"27.20","3.55","2022-02-11 08:39:04.656",null
14941,"60-69",128748,"10.39",1100,"15.69","0.85","2022-02-11 08:39:04.657",null
14942,"50-59",157237,"12.69",335,"4.78","0.21","2022-02-11 08:39:04.657",null
14943,"40-49",187644,"15.14",100,"1.43","0.05","2022-02-11 08:39:04.657",null
14944,"30-39",182905,"14.76",46,"0.66","0.03","2022-02-11 08:39:04.658",null
14945,"20-29",220853,"17.82",14,"0.20","0.01","2022-02-11 08:39:04.658",null
14946,"10-19",160735,"12.97",1,"0.01","0.00","2022-02-11 08:39:04.659",null
14947,"0-9",116385,"9.39",3,"0.04","0.00","2022-02-11 08:39:04.659",null
14948,남성,654708,"50.59",3600,"51.10","0.55","2022-02-12 09:11:42.786",null
14949,여성,639497,"49.41",3445,"48.90","0.54","2022-02-12 09:11:42.787",null
14950,"80 이상",32149,"2.48",3527,"50.06","10.97","2022-02-12 09:11:42.787",null
14951,"70-79",55209,"4.27",1913,"27.15","3.47","2022-02-12 09:11:42.787",null
14952,"60-69",132500,"10.24",1104,"15.67","0.83","2022-02-12 09:11:42.787",null
14953,"50-59",163042,"12.6",336,"4.77","0.21","2022-02-12 09:11:42.788",null
14954,"40-49",195826,"15.13",101,"1.43","0.05","2022-02-12 09:11:42.788",null
14955,"30-39",190920,"14.75",46,"0.65","0.02","2022-02-12 09:11:42.788",null
14956,"20-29",232528,"17.97",14,"0.20","0.01","2022-02-12 09:11:42.788",null
14957,"10-19",169619,"13.11",1,"0.01","","2022-02-12 09:11:42.788",null
14958,"0-9",122412,"9.46",3,"0.04","","2022-02-12 09:11:42.789",null
14970,남성,682254,"50.51",3619,"51.11","0.53","2022-02-13 09:00:25.296",null
14971,여성,668376,"49.49",3462,"48.89","0.52","2022-02-13 09:00:25.296",null
14972,"80 이상",33466,"2.48",3543,"50.04","10.59","2022-02-13 09:00:25.297",null
14973,"70-79",56849,"4.21",1925,"27.19","3.39","2022-02-13 09:00:25.297",null
14974,"60-69",136387,"10.1",1108,"15.65","0.81","2022-02-13 09:00:25.297",null
14975,"50-59",168913,"12.51",338,"4.77","0.2","2022-02-13 09:00:25.297",null
14976,"40-49",204268,"15.12",103,"1.45","0.05","2022-02-13 09:00:25.297",null
14977,"30-39",198888,"14.73",46,"0.65","0.02","2022-02-13 09:00:25.298",null
14978,"20-29",243968,"18.06",14,"0.20","0.01","2022-02-13 09:00:25.298",null
14979,"10-19",178882,"13.24",1,"0.01","","2022-02-13 09:00:25.298",null
14980,"0-9",129009,"9.55",3,"0.04","","2022-02-13 09:00:25.298",null
14992,남성,708874,"50",3631,"51","0.51","2022-02-14 09:05:19.454",null
14993,여성,696372,"50",3471,"49","0.50","2022-02-14 09:05:19.455",null
14994,"80 이상",34454,"2",3557,"50","10.32","2022-02-14 09:05:19.455",null
14995,"70-79",58308,"4",1932,"27","3.31","2022-02-14 09:05:19.455",null
14996,"60-69",140096,"10",1108,"16","0.79","2022-02-14 09:05:19.455",null
14997,"50-59",174837,"12",338,"5","0.19","2022-02-14 09:05:19.456",null
14998,"40-49",212802,"15",103,"1","0.05","2022-02-14 09:05:19.456",null
14999,"30-39",206672,"15",46,"1","0.02","2022-02-14 09:05:19.456",null
15000,"20-29",254084,"18",14,"","0.01","2022-02-14 09:05:19.456",null
15001,"10-19",188083,"13",1,"","0.00","2022-02-14 09:05:19.456",null
15002,"0-9",135910,"10",3,"","0.00","2022-02-14 09:05:19.456",null
15025,남성,737020,"50",3660,"51","0.50","2022-02-15 09:03:23.029",null
15026,여성,725401,"50",3503,"49","0.48","2022-02-15 09:03:23.029",null
15027,"80 이상",35397,"2",3593,"50","10.15","2022-02-15 09:03:23.029",null
15028,"70-79",59634,"4",1948,"27","3.27","2022-02-15 09:03:23.029",null
15029,"60-69",143803,"10",1113,"16","0.77","2022-02-15 09:03:23.03",null
15030,"50-59",181021,"12",342,"5","0.19","2022-02-15 09:03:23.03",null
15031,"40-49",221794,"15",103,"1","0.05","2022-02-15 09:03:23.03",null
15032,"30-39",215183,"15",46,"1","0.02","2022-02-15 09:03:23.03",null
15033,"20-29",264042,"18",14,"","0.01","2022-02-15 09:03:23.03",null
15034,"10-19",197585,"14",1,"","0.00","2022-02-15 09:03:23.031",null
15035,"0-9",143962,"10",3,"","0.00","2022-02-15 09:03:23.031",null
15047,남성,781237,"50",3674,"51","0.47","2022-02-16 09:21:32.455",null
15048,여성,771614,"50",3528,"49","0.46","2022-02-16 09:21:32.455",null
15049,"80 이상",37059,"2",3618,"50","9.76","2022-02-16 09:21:32.46",null
15050,"70-79",62049,"4",1955,"27","3.15","2022-02-16 09:21:32.461",null
15051,"60-69",150006,"10",1116,"16","0.74","2022-02-16 09:21:32.461",null
15052,"50-59",190780,"12",345,"5","0.18","2022-02-16 09:21:32.461",null
15053,"40-49",236323,"15",104,"1","0.04","2022-02-16 09:21:32.461",null
15054,"30-39",228747,"15",46,"1","0.02","2022-02-16 09:21:32.461",null
15055,"20-29",279595,"18",14,"","0.01","2022-02-16 09:21:32.462",null
15056,"10-19",211750,"14",1,"","0.00","2022-02-16 09:21:32.462",null
15057,"0-9",156542,"10",3,"","0.00","2022-02-16 09:21:32.462",null
15069,남성,825832,"50",3695,"51","0.45","2022-02-17 08:53:48.798",null
15070,여성,820146,"50",3543,"49","0.43","2022-02-17 08:53:48.798",null
15071,"80 이상",38761,"2",3643,"50","9.40","2022-02-17 08:53:48.799",null
15072,"70-79",64382,"4",1960,"27","3.04","2022-02-17 08:53:48.799",null
15073,"60-69",156142,"9",1119,"15","0.72","2022-02-17 08:53:48.799",null
15074,"50-59",200665,"12",346,"5","0.17","2022-02-17 08:53:48.799",null
15075,"40-49",251517,"15",105,"1","0.04","2022-02-17 08:53:48.799",null
15076,"30-39",242915,"15",47,"1","0.02","2022-02-17 08:53:48.8",null
15077,"20-29",295314,"18",14,"","0.00","2022-02-17 08:53:48.8",null
15078,"10-19",226548,"14",1,"","0.00","2022-02-17 08:53:48.8",null
15079,"0-9",169734,"10",3,"","0.00","2022-02-17 08:53:48.8",null
15102,남성,878708,"50",3716,"51","0.42","2022-02-18 09:06:32.884",null
15103,여성,877098,"50",3567,"49","0.41","2022-02-18 09:06:32.884",null
15104,"80 이상",40644,"2",3677,"50","9.05","2022-02-18 09:06:32.884",null
15105,"70-79",67151,"4",1967,"27","2.93","2022-02-18 09:06:32.884",null
15106,"60-69",163759,"9",1122,"15","0.69","2022-02-18 09:06:32.885",null
15107,"50-59",212458,"12",347,"5","0.16","2022-02-18 09:06:32.885",null
15108,"40-49",269779,"15",105,"1","0.04","2022-02-18 09:06:32.885",null
15109,"30-39",260324,"15",47,"1","0.02","2022-02-18 09:06:32.885",null
15110,"20-29",314648,"18",14,"","0.00","2022-02-18 09:06:32.885",null
15111,"10-19",243180,"14",1,"","0.00","2022-02-18 09:06:32.885",null
15112,"0-9",183863,"10",3,"","0.00","2022-02-18 09:06:32.886",null
15135,남성,927601,"49.92",3744,"50.91","0.40","2022-02-19 09:02:07.43",null
15136,여성,930408,"50.08",3610,"49.09","0.39","2022-02-19 09:02:07.431",null
15137,"80 이상",42719,"2.30",3724,"50.64","8.72","2022-02-19 09:02:07.431",null
15138,"70-79",70046,"3.77",1980,"26.92","2.83","2022-02-19 09:02:07.431",null
15139,"60-69",171530,"9.23",1130,"15.37","0.66","2022-02-19 09:02:07.431",null
15140,"50-59",223768,"12.04",349,"4.75","0.16","2022-02-19 09:02:07.432",null
15141,"40-49",286240,"15.41",105,"1.43","0.04","2022-02-19 09:02:07.432",null
15142,"30-39",275785,"14.84",48,"0.65","0.02","2022-02-19 09:02:07.432",null
15143,"20-29",332440,"17.89",14,"0.19","0.00","2022-02-19 09:02:07.432",null
15144,"10-19",258603,"13.92",1,"0.01","0.00","2022-02-19 09:02:07.432",null
15145,"0-9",196878,"10.60",3,"0.04","0.00","2022-02-19 09:02:07.433",null
15157,남성,977727,"49.81",3770,"50.91","0.39","2022-02-20 08:53:43.059",null
15158,여성,985110,"50.19",3635,"49.09","0.37","2022-02-20 08:53:43.059",null
15159,"80 이상",44875,"2.29",3758,"50.75","8.37","2022-02-20 08:53:43.06",null
15160,"70-79",73279,"3.73",1991,"26.89","2.72","2022-02-20 08:53:43.06",null
15161,"60-69",179905,"9.17",1135,"15.33","0.63","2022-02-20 08:53:43.06",null
15162,"50-59",235509,"12.00",350,"4.73","0.15","2022-02-20 08:53:43.06",null
15163,"40-49",302856,"15.43",105,"1.42","0.03","2022-02-20 08:53:43.06",null
15164,"30-39",291216,"14.84",48,"0.65","0.02","2022-02-20 08:53:43.061",null
15165,"20-29",349760,"17.82",14,"0.19","0.00","2022-02-20 08:53:43.061",null
15166,"10-19",274158,"13.97",1,"0.01","0.00","2022-02-20 08:53:43.061",null
15167,"0-9",211279,"10.76",3,"0.04","0.00","2022-02-20 08:53:43.061",null
15179,남성,1023402,"49.72",3789,"50.86","0.37","2022-02-21 09:18:31.159",null
15180,여성,1034782,"50.28",3661,"49.14","0.35","2022-02-21 09:18:31.159",null
15181,"80 이상",46653,"2.27",3788,"50.85","8.12","2022-02-21 09:18:31.16",null
15182,"70-79",76178,"3.7",2002,"26.87","2.63","2022-02-21 09:18:31.16",null
15183,"60-69",187701,"9.12",1138,"15.28","0.61","2022-02-21 09:18:31.16",null
15184,"50-59",246729,"11.99",351,"4.71","0.14","2022-02-21 09:18:31.16",null
15185,"40-49",318461,"15.47",105,"1.41","0.03","2022-02-21 09:18:31.16",null
15186,"30-39",305256,"14.83",48,"0.64","0.02","2022-02-21 09:18:31.161",null
15187,"20-29",364432,"17.71",14,"0.19","","2022-02-21 09:18:31.161",null
15188,"10-19",287953,"13.99",1,"0.01","","2022-02-21 09:18:31.161",null
15189,"0-9",224821,"10.92",3,"0.04","","2022-02-21 09:18:31.161",null
15201,남성,1071683,"50",3814,"51","0.36","2022-02-22 09:08:11.676",null
15202,여성,1086051,"50",3694,"49","0.34","2022-02-22 09:08:11.676",null
15203,"80 이상",48492,"2",3830,"51","7.90","2022-02-22 09:08:11.677",null
15204,"70-79",78839,"4",2012,"27","2.55","2022-02-22 09:08:11.677",null
15205,"60-69",195022,"9",1140,"15","0.58","2022-02-22 09:08:11.677",null
15206,"50-59",257824,"12",354,"5","0.14","2022-02-22 09:08:11.677",null
15207,"40-49",335171,"16",105,"1","0.03","2022-02-22 09:08:11.677",null
15208,"30-39",320858,"15",48,"1","0.01","2022-02-22 09:08:11.678",null
15209,"20-29",379380,"18",15,"","0.00","2022-02-22 09:08:11.678",null
15210,"10-19",301991,"14",1,"","0.00","2022-02-22 09:08:11.678",null
15211,"0-9",240157,"11",3,"","0.00","2022-02-22 09:08:11.678",null
15223,남성,1154421,"49.56",3865,"50.81","0.33","2022-02-23 09:15:58.311",null
15224,여성,1174761,"50.44",3742,"49.19","0.32","2022-02-23 09:15:58.312",null
15225,"80 이상",51828,"2.23",3888,"51.11","7.5","2022-02-23 09:15:58.312",null
15226,"70-79",83948,"3.6",2038,"26.79","2.43","2022-02-23 09:15:58.312",null
15227,"60-69",208651,"8.96",1151,"15.13","0.55","2022-02-23 09:15:58.312",null
15228,"50-59",277552,"11.92",354,"4.65","0.13","2022-02-23 09:15:58.313",null
15229,"40-49",363820,"15.62",106,"1.39","0.03","2022-02-23 09:15:58.313",null
15230,"30-39",348127,"14.95",50,"0.66","0.01","2022-02-23 09:15:58.313",null
15231,"20-29",406348,"17.45",16,"0.21","","2022-02-23 09:15:58.313",null
15232,"10-19",323971,"13.91",1,"0.01","","2022-02-23 09:15:58.313",null
15233,"0-9",264937,"11.37",3,"0.04","","2022-02-23 09:15:58.313",null
15245,남성,1235396,"49",3902,"51","","2022-02-24 10:03:36.322",null
15246,여성,1263792,"51",3787,"49","","2022-02-24 10:03:36.322",null
15247,"80 이상",55408,"2",3939,"51","7","2022-02-24 10:03:36.322",null
15248,"70-79",89186,"4",2054,"27","2","2022-02-24 10:03:36.322",null
15249,"60-69",222240,"9",1159,"15","1","2022-02-24 10:03:36.323",null
15250,"50-59",296550,"12",358,"5","","2022-02-24 10:03:36.323",null
15251,"40-49",391860,"16",107,"1","","2022-02-24 10:03:36.323",null
15252,"30-39",375247,"15",50,"1","","2022-02-24 10:03:36.323",null
15253,"20-29",432379,"17",16,"","","2022-02-24 10:03:36.323",null
15254,"10-19",346957,"14",1,"","","2022-02-24 10:03:36.323",null
15255,"0-9",289361,"12",5,"","","2022-02-24 10:03:36.324",null
15267,남성,1314144,"49.31",3939,"50.61","0.30","2022-02-25 09:20:38.126",null
15268,여성,1350933,"50.69",3844,"49.39","0.28","2022-02-25 09:20:38.127",null
15269,"80 이상",59021,"2.21",4002,"51.42","6.78","2022-02-25 09:20:38.127",null
15270,"70-79",94472,"3.54",2071,"26.61","2.19","2022-02-25 09:20:38.127",null
15271,"60-69",236165,"8.86",1170,"15.03","0.50","2022-02-25 09:20:38.128",null
15272,"50-59",315059,"11.82",361,"4.64","0.11","2022-02-25 09:20:38.128",null
15273,"40-49",419445,"15.74",107,"1.37","0.03","2022-02-25 09:20:38.128",null
15274,"30-39",401911,"15.08",50,"0.64","0.01","2022-02-25 09:20:38.128",null
15275,"20-29",458909,"17.22",16,"0.21","0.00","2022-02-25 09:20:38.128",null
15276,"10-19",368999,"13.85",1,"0.01","0.00","2022-02-25 09:20:38.128",null
15277,"0-9",311096,"11.67",5,"0.06","0.00","2022-02-25 09:20:38.129",null
15289,남성,1392557,"49",3997,"51","","2022-02-26 09:25:31.61",null
15290,여성,1438726,"51",3898,"49","","2022-02-26 09:25:31.611",null
15291,"80 이상",62876,"2",4074,"52","6","2022-02-26 09:25:31.611",null
15292,"70-79",100387,"4",2096,"27","2","2022-02-26 09:25:31.611",null
15293,"60-69",251006,"9",1178,"15","","2022-02-26 09:25:31.611",null
15294,"50-59",334947,"12",365,"5","","2022-02-26 09:25:31.611",null
15295,"40-49",446547,"16",109,"1","","2022-02-26 09:25:31.612",null
15296,"30-39",427652,"15",50,"1","","2022-02-26 09:25:31.612",null
15297,"20-29",485502,"17",17,"","","2022-02-26 09:25:31.612",null
15298,"10-19",390319,"14",1,"","","2022-02-26 09:25:31.612",null
15299,"0-9",332047,"12",5,"","","2022-02-26 09:25:31.612",null
15300,남성,1470161,"49",4016,"51","","2022-02-27 09:04:25.953",null
15301,여성,1524680,"51",3928,"49","","2022-02-27 09:04:25.953",null
15302,"80 이상",66778,"2",4102,"52","6","2022-02-27 09:04:25.953",null
15303,"70-79",106668,"4",2109,"27","2","2022-02-27 09:04:25.953",null
15304,"60-69",266267,"9",1183,"15","","2022-02-27 09:04:25.953",null
15305,"50-59",354750,"12",367,"5","","2022-02-27 09:04:25.954",null
15306,"40-49",472482,"16",110,"1","","2022-02-27 09:04:25.954",null
15307,"30-39",452554,"15",50,"1","","2022-02-27 09:04:25.954",null
15308,"20-29",511132,"17",17,"","","2022-02-27 09:04:25.954",null
15309,"10-19",410879,"14",1,"","","2022-02-27 09:04:25.954",null
15310,"0-9",353331,"12",5,"","","2022-02-27 09:04:25.955",null
15333,남성,1536710,"49.03",4075,"50.57","0.27","2022-02-28 09:01:02.543",null
15334,여성,1597746,"50.97",3983,"49.43","0.25","2022-02-28 09:01:02.544",null
15335,"80 이상",69911,"2.23",4170,"51.75","5.96","2022-02-28 09:01:02.544",null
15336,"70-79",111639,"3.56",2141,"26.57","1.92","2022-02-28 09:01:02.544",null
15337,"60-69",279166,"8.91",1192,"14.79","0.43","2022-02-28 09:01:02.544",null
15338,"50-59",371533,"11.85",372,"4.62","0.10","2022-02-28 09:01:02.544",null
15339,"40-49",495533,"15.81",110,"1.37","0.02","2022-02-28 09:01:02.544",null
15340,"30-39",473618,"15.11",50,"0.62","0.01","2022-02-28 09:01:02.545",null
15341,"20-29",531935,"16.97",17,"0.21","0.00","2022-02-28 09:01:02.545",null
15342,"10-19",428677,"13.68",1,"0.01","0.00","2022-02-28 09:01:02.545",null
15343,"0-9",372444,"11.88",5,"0.06","0.00","2022-02-28 09:01:02.545",null
15355,남성,1604420,"49.01",4139,"50.66","0.26","2022-03-01 09:14:27.614",null
15356,여성,1669029,"50.99",4031,"49.34","0.24","2022-03-01 09:14:27.614",null
15357,"80 이상",72931,"2.23",4239,"51.88","5.81","2022-03-01 09:14:27.614",null
15358,"70-79",116177,"3.55",2165,"26.50","1.86","2022-03-01 09:14:27.615",null
15359,"60-69",291288,"8.90",1200,"14.69","0.41","2022-03-01 09:14:27.615",null
15360,"50-59",387792,"11.85",377,"4.61","0.10","2022-03-01 09:14:27.615",null
15361,"40-49",518264,"15.83",115,"1.41","0.02","2022-03-01 09:14:27.615",null
15362,"30-39",495649,"15.14",51,"0.62","0.01","2022-03-01 09:14:27.615",null
15363,"20-29",552706,"16.88",17,"0.21","0.00","2022-03-01 09:14:27.616",null
15364,"10-19",446396,"13.64",1,"0.01","0.00","2022-03-01 09:14:27.616",null
15365,"0-9",392246,"11.98",5,"0.06","0.00","2022-03-01 09:14:27.616",null
15377,남성,1708957,"48.93",4183,"50.60","0.24","2022-03-02 09:07:03.039",null
15378,여성,1783729,"51.07",4083,"49.40","0.23","2022-03-02 09:07:03.039",null
15379,"80 이상",78003,"2.23",4307,"52.11","5.52","2022-03-02 09:07:03.04",null
15380,"70-79",124211,"3.56",2179,"26.36","1.75","2022-03-02 09:07:03.04",null
15381,"60-69",311191,"8.91",1208,"14.61","0.39","2022-03-02 09:07:03.04",null
15382,"50-59",414815,"11.88",380,"4.60","0.09","2022-03-02 09:07:03.04",null
15383,"40-49",554009,"15.86",116,"1.40","0.02","2022-03-02 09:07:03.04",null
15384,"30-39",530071,"15.18",52,"0.63","0.01","2022-03-02 09:07:03.041",null
15385,"20-29",586995,"16.81",18,"0.22","0.00","2022-03-02 09:07:03.041",null
15386,"10-19",474355,"13.58",1,"0.01","0.00","2022-03-02 09:07:03.041",null
15387,"0-9",419036,"12.00",5,"0.06","0.00","2022-03-02 09:07:03.041",null
15399,남성,1803774,"48.86",4241,"50.52","0.24","2022-03-03 09:09:46.441",null
15400,여성,1887714,"51.14",4153,"49.48","0.22","2022-03-03 09:09:46.442",null
15401,"80 이상",82887,"2.25",4390,"52.30","5.30","2022-03-03 09:09:46.442",null
15402,"70-79",131018,"3.55",2206,"26.28","1.68","2022-03-03 09:09:46.442",null
15403,"60-69",328714,"8.90",1219,"14.52","0.37","2022-03-03 09:09:46.442",null
15404,"50-59",437567,"11.85",385,"4.59","0.09","2022-03-03 09:09:46.442",null
15405,"40-49",586925,"15.90",116,"1.38","0.02","2022-03-03 09:09:46.443",null
15406,"30-39",561651,"15.21",53,"0.63","0.01","2022-03-03 09:09:46.443",null
15407,"20-29",616788,"16.71",19,"0.23","0.00","2022-03-03 09:09:46.443",null
15408,"10-19",500488,"13.56",1,"0.01","0.00","2022-03-03 09:09:46.443",null
15409,"0-9",445450,"12.07",5,"0.06","0.00","2022-03-03 09:09:46.443",null
15421,남성,1929958,"48.76",4329,"50.45","0.22","2022-03-04 09:01:17.857",null
15422,여성,2028368,"51.24",4251,"49.55","0.21","2022-03-04 09:01:17.857",null
15423,"80 이상",89073,"2.25",4500,"52.45","5.05","2022-03-04 09:01:17.858",null
15424,"70-79",140837,"3.56",2255,"26.28","1.60","2022-03-04 09:01:17.858",null
15425,"60-69",352644,"8.91",1238,"14.43","0.35","2022-03-04 09:01:17.858",null
15426,"50-59",468951,"11.85",390,"4.55","0.08","2022-03-04 09:01:17.859",null
15427,"40-49",629452,"15.90",118,"1.38","0.02","2022-03-04 09:01:17.859",null
15428,"30-39",604429,"15.27",54,"0.63","0.01","2022-03-04 09:01:17.859",null
15429,"20-29",660426,"16.68",19,"0.22","0.00","2022-03-04 09:01:17.859",null
15430,"10-19",534904,"13.51",1,"0.01","0.00","2022-03-04 09:01:17.86",null
15431,"0-9",477610,"12.07",5,"0.06","0.00","2022-03-04 09:01:17.86",null
15443,남성,2048220,"48.62",4429,"50.35","0.22","2022-03-05 10:51:43.728",null
15444,여성,2164432,"51.38",4367,"49.65","0.2","2022-03-05 10:51:43.728",null
15445,"80 이상",95293,"2.26",4636,"52.71","4.86","2022-03-05 10:51:43.729",null
15446,"70-79",150489,"3.57",2299,"26.14","1.53","2022-03-05 10:51:43.729",null
15447,"60-69",376165,"8.93",1259,"14.31","0.33","2022-03-05 10:51:43.729",null
15448,"50-59",498424,"11.83",399,"4.54","0.08","2022-03-05 10:51:43.729",null
15449,"40-49",668923,"15.88",122,"1.39","0.02","2022-03-05 10:51:43.729",null
15450,"30-39",642113,"15.24",55,"0.63","0.01","2022-03-05 10:51:43.73",null
15451,"20-29",700450,"16.63",20,"0.23","","2022-03-05 10:51:43.73",null
15452,"10-19",572461,"13.59",1,"0.01","","2022-03-05 10:51:43.73",null
15453,"0-9",508334,"12.07",5,"0.06","","2022-03-05 10:51:43.73",null
15465,남성,2161553,"48.51",4497,"50.21","0.21","2022-03-06 10:44:36.819",null
15466,여성,2294711,"51.49",4460,"49.79","0.19","2022-03-06 10:44:36.819",null
15467,"80 이상",102317,"2.3",4743,"52.95","4.64","2022-03-06 10:44:36.819",null
15468,"70-79",161179,"3.62",2330,"26.01","1.45","2022-03-06 10:44:36.82",null
15469,"60-69",400905,"9",1273,"14.21","0.32","2022-03-06 10:44:36.82",null
15470,"50-59",528351,"11.86",406,"4.53","0.08","2022-03-06 10:44:36.82",null
15471,"40-49",706079,"15.84",122,"1.36","0.02","2022-03-06 10:44:36.82",null
15472,"30-39",677572,"15.2",56,"0.63","0.01","2022-03-06 10:44:36.82",null
15473,"20-29",739686,"16.6",21,"0.23","","2022-03-06 10:44:36.821",null
15474,"10-19",605287,"13.58",1,"0.01","","2022-03-06 10:44:36.821",null
15475,"0-9",534888,"12",5,"0.06","","2022-03-06 10:44:36.821",null
15487,남성,2260342,"48.43",4563,"50.16","0.20","2022-03-07 09:07:25.438",null
15488,여성,2406635,"51.57",4533,"49.84","0.19","2022-03-07 09:07:25.438",null
15489,"80 이상",107732,"2.31",4830,"53.10","4.48","2022-03-07 09:07:25.439",null
15490,"70-79",170229,"3.65",2358,"25.92","1.39","2022-03-07 09:07:25.439",null
15491,"60-69",422323,"9.05",1283,"14.11","0.30","2022-03-07 09:07:25.439",null
